pergunta_um,pergunta_dois
"Olá. Tenho secreção sanguinolenta e um pouco de dor na parte inferior do estômago e nas costas. Quando eu limpo depois de fazer xixi, posso ver e às vezes o muco parece ...",Olá! Estou aqui para falar sobre algo que está acontecendo comigo há alguns dias. Tenho notado secreção com sangue e a vejo principalmente quando limpo depois de fazer xixi. Parece muco. Também tenho dores na parte inferior do estômago e nas costas.
Ele tocou minha vulva e clitóris com os dedos e não tenho certeza se ele teve ejaculação ou não. Isso foi no 9º dia de um período normal de 28 dias. Chance?,"Estou preocupada com a gravidez. Meu namorado tocou minha vulva e clitóris com os dedos e eu não tenho certeza se ele ejaculou dentro de mim, mas era o 9º dia do meu ciclo e eu tenho ciclo regular de 28 dias."
Ele tocou minha vulva e clitóris com os dedos e não tenho certeza se ele teve ejaculação ou não. Isso foi no 9º dia de um período normal de 28 dias. Chance?,"Eu perdi minha menstruação este mês. Estou apenas confusa porque não há chance de estar grávida. Costumo ter ciclos regulares e da última vez, eu e meu namorado transamos, ele apenas tocou a vulva e o clitóris com os dedos e nunca ejaculou dentro de mim. Qual poderia ser a causa da menstruação perdida desta vez?"
Oi. Tenho tido dor de ouvido no ouvido direito. Começou talvez na quinta-feira e continua doendo.?,Você acha que a garganta inflamada pode causar dor de ouvido?
Oi. Tenho tido dor de ouvido no ouvido direito. Começou talvez na quinta-feira e continua doendo.?,Tenho sentido dores constantes no ouvido direito desde quinta-feira. O que devo fazer?
Como a cartilagem do bebê e da adulta são diferentes?,Algumas lesões na cartilagem do bebê durante o nascimento podem afetar a cartilagem adulta ou como seus ossos crescerão no futuro?
Como a cartilagem do bebê e da adulta são diferentes?,"Eu li na internet que bebês nascem com 300 ossos e muitos deles são cartilaginosos demais e então, eles se ossificam, se unem para se tornarem ossos fortes e grandes conforme o bebê cresce. Eu queria saber como essa cartilagem encontrada em bebês é diferente da cartilagem vista em adultos porque, em adultos, a cartilagem não ossifica?"
Como posso lidar com a anxeidade sem medicação?,Tenho lidado com muita ansiedade nas últimas semanas e não quero tomar nenhum remédio. Existem remédios ou coisas simples que eu possa tentar para me sentir melhor?
Como posso lidar com a anxeidade sem medicação?,Quais medicamentos geralmente são prescritos para tratar a ansiedade?
Como posso curar uma queimadura de terceiro grau?,A queimadura de terceiro grau precisa de hospitalização?
Como posso curar uma queimadura de terceiro grau?,Quais são algumas coisas que podem ser tentadas para uma queimadura de terceiro grau?
Como posso ajudar um amigo deprimido?,Existem grupos sociais para pessoas que lidam com depressão?
Como posso ajudar um amigo deprimido?,Fico triste ao ver meu amigo deprimido. Existe alguma maneira de ajudá-la a se sentir melhor?
"Como posso melhorar minha postura? Tenho pelo menos 10 centímetros de inclinação da cabeça para a frente a partir dos ombros arredondados. Lembrando apenas de ficar em pé, não.",Existem formas ou exercícios para corrigir a postura que podem ajudar com meus ombros arredondados? Tento me levantar e sentar direito e tenho 10 centímetros de inclinação para a frente. Isso é suficiente?
"Como posso melhorar minha postura? Tenho pelo menos 10 centímetros de inclinação da cabeça para a frente a partir dos ombros arredondados. Lembrando apenas de ficar em pé, não.",Você acha que ficar sentado por muito tempo no laptop pode ser a causa dos meus ombros arredondados? Minha cabeça parece ter uma inclinação para frente de cerca de 10 centímetros.
Como posso evitar que minhas mãos fiquem rachadas e secas?,"Você acha que tenho eczema se minhas mãos estiverem extremamente secas, escamosas e rachadas?"
Como posso evitar que minhas mãos fiquem rachadas e secas?,Quais são algumas coisas que podem me ajudar com minhas mãos secas e rachadas?
"Como você pode saber a diferença entre hemorroidas e câncer de cólon? Embora os sintomas sejam muito semelhantes, quais são as principais diferenças?",As hemorróidas podem causar câncer de cólon?
"Como você pode saber a diferença entre hemorroidas e câncer de cólon? Embora os sintomas sejam muito semelhantes, quais são as principais diferenças?",Tenho notado sangue nas minhas fezes nos últimos 3-4 dias. Como posso saber se tenho hemoróidas ou câncer de cólon?
Por que tantos médicos não acreditam que a fadiga adrenal seja um problema real?,"Acho que posso ter fadiga adrenal, o que devo fazer porque meu médico não acredita que seja real?"
Por que tantos médicos não acreditam que a fadiga adrenal seja um problema real?,O que você acha sobre a fadiga adrenal e me pergunto por que tantos médicos não acreditam que ela seja um problema real?
"Como calculo o número de dias que dura a minha menstruação? Flui por cerca de 6 dias, mas no 7º dia cai um pouco como manchas. Por favor","Preciso de ajuda para entender a duração do meu período. Se meu sangramento durar 6 dias e no 7º dia eu tiver sangramento muito leve, qual será a duração do meu período?"
"Como calculo o número de dias que dura a minha menstruação? Flui por cerca de 6 dias, mas no 7º dia cai um pouco como manchas. Por favor",É normal ter menstruação por 7 dias?
"Como faço para impedir que minha ferida descamada? Quando uma ferida descama, ela deve sangrar?","Recentemente, fui diagnosticado com herpes oral e agora estou com uma afta que começou a descamar. Estou usando pomada de abreva, não tenho certeza se pode resultar em descamação. Você sabe o que pode ter desencadeado o peeling e há algo que eu possa usar para controlar o peeling? Estou muito preocupado com a possibilidade de começar a sangrar. O herpes costuma sangrar?"
"Como faço para impedir que minha ferida descamada? Quando uma ferida descama, ela deve sangrar?",Meu namorado tem uma afta que parece estar curando porque começou a descamar e não há sangramento ou dor. Ele também está usando pomada antiviral. Você acha que podemos nos beijar sem o risco de ele passar a infecção para mim?
Como você sabe a diferença entre diverticulite e colite?,Estou curioso para saber- A diverticulite e a colite podem ser curadas com medicamentos e dieta ou você acha que é necessária uma cirurgia?
Como você sabe a diferença entre diverticulite e colite?,"Tenho fortes cólicas abdominais, sangue nas fezes, prisão de ventre alternada com diarréia por alguns meses. Minha mãe, que é RN, me disse que poderia ser colite e quando fiz uma busca encontrei outra condição chamada diverticulite com sintomas semelhantes. Ambas as condições são iguais? Se não, como posso saber se tenho diverticulite ou colite?"
Como você sabe quando está passando por uma depressão respiratória? Extremamente fadiga,Quais são alguns sinais que me ajudarão a saber que tenho depressão respiratória? Tenho me sentido extremamente cansado.
Como você sabe quando está passando por uma depressão respiratória? Extremamente fadiga,Quais são alguns testes que ajudam a diagnosticar a depressão respiratória?
Quantas horas leva para envenenar alimentos com sorvete? (sorvete de chocolate),"Estou me recuperando de uma intoxicação alimentar e não tenho nenhum sintoma per se. Estou com vontade de comer sorvete de chocolate, só queria saber quanto tempo depois que os sintomas de envenenamento dos alimentos diminuíram, preciso esperar antes de tomar sorvete de chocolate?"
Quantas horas leva para envenenar alimentos com sorvete? (sorvete de chocolate),"Comi um sorvete de chocolate há algumas horas e estou com vontade de vomitar de dor de estômago. Acho que estou começando a sofrer de intoxicação alimentar, mas não tenho certeza se sinto sintomas de intoxicação alimentar 3 horas após comer. Você pode me dizer se isso é possível?"
Quantos mg. De potássio eu preciso diariamente de uma dieta regular para ser saudável?,Quais são algumas boas fontes de potássio?
Quantos mg. De potássio eu preciso diariamente de uma dieta regular para ser saudável?,Qual é a necessidade diária de potássio para um adulto saudável?
"Quanta água uma criança de 10 anos com 60 lb deve consumir diariamente? Disseram-nos pelo menos 64 onças, mas isso parece demais para ela beber. Ela tem eds com potes","Minha sobrinha de 10 anos tem síndrome de Ehlers Danlos com POTS. Seu médico sugeriu 64 onças de água para ela, mas parece demais para ela beber. Você sabe qual é a necessidade diária de água para ela se pesar 60 libras?"
"Quanta água uma criança de 10 anos com 60 lb deve consumir diariamente? Disseram-nos pelo menos 64 onças, mas isso parece demais para ela beber. Ela tem eds com potes","Meu sobrinho tem 10 anos e já faz algum tempo que sente tonturas, principalmente de pé, e bebe bastante água, como mencionou o pediatra. Eu li online que POTS pode ser a causa de tontura, você acha que pode ser a causa de ele se sentir tonto? Ele também tem SDE se houver alguma relação de seus sintomas com ela."
Como recolocar os discos protuberantes em l1-5 com dor significativa?,"Tenho discos protuberantes entre L1-L5 e isso está me dando muita dor nas costas, o que posso fazer?"
Como recolocar os discos protuberantes em l1-5 com dor significativa?,Quais são alguns dos sintomas dos discos protuberantes? A região lombar é mais propensa a essa condição?
Como os médicos recomendam que eu trate dores de cabeça ou enxaquecas dolorosas?,"Tenho recebido muito mau headcahes nos últimos 6 meses. Também tenho náuseas, sensibilidade à luz. Pesquisei online e acho que estou com enxaqueca ... Você acha que minha dor de cabeça pode ser devido à enxaqueca?"
Como os médicos recomendam que eu trate dores de cabeça ou enxaquecas dolorosas?,"Minha filha tem enxaqueca e dores de cabeça muito fortes. Estou planejando levá-la ao médico, mas gostaria de saber como costumam ser tratadas as enxaquecas?"
Não consigo ver no escuro tão bem quanto os outros? Eu preciso de cenouras ou vitamina a?,A deficiência de vitamina A pode resultar na incapacidade de ver no escuro?
Não consigo ver no escuro tão bem quanto os outros? Eu preciso de cenouras ou vitamina a?,"Tenho medo de ser cega, pois não posso ver no escuro quando todos podem ver. Você acha que aumentar a ingestão de vitamina A ou de cenouras pode me ajudar?"
Não menstruei por 2 meses no início deste ano. Consultei um OBGyne amigo do meu irmão. Eu também a consultei desde que estou tendo corrimento marrom e fiquei alarmado. Ela disse que eu posso ter SOP. Ela me aconselhou a tomar Provera 10mg,Você acha que a secreção marrom e a menstruação perdida podem ser devido à SOP?
Não menstruei por 2 meses no início deste ano. Consultei um OBGyne amigo do meu irmão. Eu também a consultei desde que estou tendo corrimento marrom e fiquei alarmado. Ela disse que eu posso ter SOP. Ela me aconselhou a tomar Provera 10mg,"Eu gostaria de mais informações sobre o que está acontecendo comigo. Meu obstetra / ginecologista me aconselhou Provera 10 mg porque ele me diagnosticou com SOP. Na verdade, fui fazer um check-up porque perdi minha menstruação por 2 meses no início deste ano e estou tendo corrimento marrom."
Eu como curry de vegetais diariamente (tipos diferentes) todas as refeições. Isso conta para meus 5 por dia e essa é uma maneira saudável de comer vegetais?,Estou procurando a opinião de um profissional. Estou comendo 5 tipos diferentes de curries vegetais. Você acha que esta é uma maneira saudável de comer vegetais e isso conta para os meus 5?
